original_url,working_url,status_code,notes
http://www.kapuskasing.ca/council-administration/employment-opportunities,https://www.kapuskasing.ca/council-administration/employment-opportunities,200,URL variant resolved successfully.
http://www.stirling-rawdon.com/business-development/careers,https://www.stirling-rawdon.com/business-development/careers,200,URL variant resolved successfully.
http://www.twpbrm.ca/your-township-government/employment-opportunities,https://www.twpbrm.ca/your-township-government/employment-opportunities,200,URL variant resolved successfully.
https://myavanti.ca/WorkAtWelland,https://welland.myavanti.ca/careers,200,URL variant resolved successfully.
https://www.frontenaccounty.ca/government/careers,https://www.frontenaccounty.ca/,200,URL variant resolved successfully.
https://www.malahide.ca/en/index.aspx,https://www.malahide.ca/,200,URL variant resolved successfully.
https://www.markham.ca/about-city-markham/employment/working-the-city,https://www.markham.ca/about-the-city-of-markham/employment/working-the-city,200,URL variant resolved successfully.
